circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,delta_inlap,delta_outlap,pit_loss
melbourne,2018,2018-r1,DRY,HAM,19,22.0860,16.7615,4.7380,21.4995
melbourne,2018,2018-r1,DRY,RAI,18,21.3580,17.4010,3.7740,21.1750
melbourne,2019,2019-r1,DRY,ALB,14,21.4300,17.0710,5.0000,22.0710
melbourne,2019,2019-r1,DRY,BOT,23,22.0700,17.4170,6.3245,23.7415
melbourne,2019,2019-r1,DRY,GAS,37,20.3330,17.5070,6.4105,23.9175
melbourne,2019,2019-r1,DRY,GIO,27,27.1420,24.4870,5.9610,30.4480
melbourne,2019,2019-r1,DRY,GRO,15,30.1410,25.8830,5.6470,31.5300
melbourne,2019,2019-r1,DRY,HAM,15,21.0100,16.9290,6.5745,23.5035
melbourne,2019,2019-r1,DRY,HUL,13,21.7150,16.9170,4.0285,20.9455
melbourne,2019,2019-r1,DRY,KUB,44,21.8970,17.9935,11.6945,29.6880
melbourne,2019,2019-r1,DRY,KVY,26,21.9650,16.6460,7.7280,24.3740
melbourne,2019,2019-r1,DRY,LEC,28,21.7650,18.3900,5.6520,24.0420
melbourne,2019,2019-r1,DRY,MAG,14,22.4820,18.0860,4.8585,22.9445
melbourne,2019,2019-r1,DRY,NOR,15,21.4420,17.1470,6.2940,23.4410
melbourne,2019,2019-r1,DRY,PER,13,20.7260,18.9200,5.0805,24.0005
melbourne,2019,2019-r1,DRY,RAI,12,23.0290,18.5395,6.5145,25.0540
melbourne,2019,2019-r1,DRY,RUS,26,21.7340,16.9695,5.7060,22.6755
melbourne,2019,2019-r1,DRY,RUS,42,21.1550,19.8640,10.3430,30.2070
melbourne,2019,2019-r1,DRY,STR,27,22.3390,17.3500,5.9810,23.3310
melbourne,2019,2019-r1,DRY,VER,25,20.8500,16.8660,5.8535,22.7195
melbourne,2019,2019-r1,DRY,VET,14,24.2150,17.2865,5.0830,22.3695
melbourne,2022,2022-r3,DRY,LAT,13,18.5650,17.2040,7.4260,24.6300
melbourne,2022,2022-r3,DRY,MSC,14,19.0760,15.3030,6.7760,22.0790
melbourne,2022,2022-r3,DRY,OCO,17,19.1150,15.8205,5.9825,21.8030
melbourne,2022,2022-r3,DRY,TSU,18,18.4150,14.7870,6.0400,20.8270
melbourne,2022,2022-r3,DRY,VER,18,18.2720,14.9410,5.9560,20.8970
melbourne,2023,2023-r3,DRY,DEV,45,18.1090,14.3600,7.0395,21.3995
melbourne,2023,2023-r3,DRY,SAR,36,19.0310,15.2205,6.8765,22.0970
melbourne,2024,2024-r3,DRY,ALB,6,17.5730,14.1000,4.7645,18.8645
melbourne,2024,2024-r3,DRY,ALB,27,17.6140,14.2140,6.3095,20.5235
melbourne,2024,2024-r3,DRY,ALO,41,17.8160,16.2820,5.9230,22.2050
melbourne,2024,2024-r3,DRY,BOT,8,46.9180,43.0125,6.7590,49.7715
melbourne,2024,2024-r3,DRY,BOT,36,18.8700,15.5820,6.4535,22.0355
melbourne,2024,2024-r3,DRY,GAS,41,17.5750,21.5680,6.4080,27.9760
melbourne,2024,2024-r3,DRY,HAM,7,17.5430,13.4220,5.3660,18.7880
melbourne,2024,2024-r3,DRY,HUL,35,18.1020,14.3720,5.3395,19.7115
melbourne,2024,2024-r3,DRY,LEC,9,17.1740,13.3520,5.7740,19.1260
melbourne,2024,2024-r3,DRY,LEC,34,17.2130,14.0100,7.0220,21.0320
melbourne,2024,2024-r3,DRY,MAG,7,18.2130,13.9910,6.4870,20.4780
melbourne,2024,2024-r3,DRY,MAG,33,18.0780,14.4060,6.3540,20.7600
melbourne,2024,2024-r3,DRY,NOR,14,17.8220,15.3880,6.0590,21.4470
melbourne,2024,2024-r3,DRY,NOR,40,17.6210,14.2760,5.9400,20.2160
melbourne,2024,2024-r3,DRY,OCO,9,18.3130,14.3710,6.4015,20.7725
melbourne,2024,2024-r3,DRY,OCO,42,17.7940,15.2930,6.6755,21.9685
melbourne,2024,2024-r3,DRY,PER,14,17.9600,15.5865,4.9280,20.5145
melbourne,2024,2024-r3,DRY,PER,35,17.1900,17.3140,6.4405,23.7545
melbourne,2024,2024-r3,DRY,PIA,9,17.2740,13.8320,5.2220,19.0540
melbourne,2024,2024-r3,DRY,PIA,39,18.4260,14.7090,6.1475,20.8565
melbourne,2024,2024-r3,DRY,RIC,29,17.6000,14.1540,7.8785,22.0325
melbourne,2024,2024-r3,DRY,RUS,8,17.9430,13.7745,5.4515,19.2260
melbourne,2024,2024-r3,DRY,RUS,45,17.7950,13.6800,5.6605,19.3405
melbourne,2024,2024-r3,DRY,SAI,41,17.7050,14.0180,6.6630,20.6810
melbourne,2024,2024-r3,DRY,STR,8,17.7500,14.0955,4.9720,19.0675
melbourne,2024,2024-r3,DRY,STR,37,17.8300,14.4120,5.7760,20.1880
melbourne,2024,2024-r3,DRY,TSU,9,18.5250,14.8290,7.0315,21.8605
melbourne,2024,2024-r3,DRY,TSU,36,17.4780,14.0810,7.0585,21.1395
melbourne,2024,2024-r3,DRY,ZHO,6,18.9450,14.8865,7.5260,22.4125
melbourne,2024,2024-r3,DRY,ZHO,35,36.6960,33.3490,6.3510,39.7000
melbourne,2026,2026-r1,DRY,COL,46,18.7840,17.2815,6.8190,24.1005
melbourne,2026,2026-r1,DRY,HAM,28,17.9730,15.4080,5.8055,21.2135
melbourne,2026,2026-r1,DRY,LEC,25,17.9250,13.8530,6.2595,20.1125
melbourne,2026,2026-r1,DRY,PER,43,19.3360,17.0930,7.1895,24.2825
melbourne,2026,2026-r1,DRY,SAI,45,34.8690,30.9460,7.1395,38.0855
melbourne,2026,2026-r1,DRY,STR,26,33.4440,31.3860,11.2835,42.6695
melbourne,2026,2026-r1,DRY,VER,41,18.3050,15.3060,5.5045,20.8105
shanghai,2018,2018-r3,DRY,GRO,46,23.7210,6.3910,19.1790,25.5700
shanghai,2019,2019-r3,DRY,ALB,19,23.0260,4.8000,18.3780,23.1780
shanghai,2019,2019-r3,DRY,BOT,21,22.1960,4.9450,18.7170,23.6620
shanghai,2019,2019-r3,DRY,BOT,36,24.2790,3.9350,19.2695,23.2045
shanghai,2019,2019-r3,DRY,GAS,19,22.3110,4.4420,18.6020,23.0440
shanghai,2019,2019-r3,DRY,GAS,39,22.4610,4.5570,20.1520,24.7090
shanghai,2019,2019-r3,DRY,GIO,7,25.0850,4.4315,20.3125,24.7440
shanghai,2019,2019-r3,DRY,GIO,30,24.9710,6.1090,22.5640,28.6730
shanghai,2019,2019-r3,DRY,GRO,8,22.9380,4.4690,18.4715,22.9405
shanghai,2019,2019-r3,DRY,GRO,35,23.7190,4.9950,19.9080,24.9030
shanghai,2019,2019-r3,DRY,HAM,22,22.8070,5.7280,18.9525,24.6805
shanghai,2019,2019-r3,DRY,HAM,36,23.8170,4.5480,20.0020,24.5500
shanghai,2019,2019-r3,DRY,KUB,26,32.1300,5.2370,30.2940,35.5310
shanghai,2019,2019-r3,DRY,LEC,22,23.1710,5.7520,19.5445,25.2965
shanghai,2019,2019-r3,DRY,LEC,42,24.2170,5.3160,21.5420,26.8580
shanghai,2019,2019-r3,DRY,MAG,9,23.9320,3.7285,19.5150,23.2435
shanghai,2019,2019-r3,DRY,MAG,33,23.3210,4.4825,18.8115,23.2940
shanghai,2019,2019-r3,DRY,NOR,17,33.6300,7.0035,33.0500,40.0535
shanghai,2019,2019-r3,DRY,NOR,34,22.9990,4.9560,21.7280,26.6840
shanghai,2019,2019-r3,DRY,PER,20,23.7070,4.8870,18.7985,23.6855
shanghai,2019,2019-r3,DRY,RAI,25,23.6730,4.8090,20.2790,25.0880
shanghai,2019,2019-r3,DRY,RIC,18,23.4920,4.7080,17.8705,22.5785
shanghai,2019,2019-r3,DRY,RUS,22,24.1930,5.3830,19.2380,24.6210
shanghai,2019,2019-r3,DRY,RUS,49,24.0560,5.7050,18.1175,23.8225
shanghai,2019,2019-r3,DRY,SAI,36,22.1320,5.0610,19.4945,24.5555
shanghai,2019,2019-r3,DRY,STR,20,23.4740,4.9320,19.3630,24.2950
shanghai,2019,2019-r3,DRY,STR,44,23.7580,5.4500,17.9405,23.3905
shanghai,2019,2019-r3,DRY,VER,17,23.4510,4.8925,19.3575,24.2500
shanghai,2019,2019-r3,DRY,VER,34,22.6310,4.8690,18.3675,23.2365
shanghai,2019,2019-r3,DRY,VET,18,22.0930,5.9170,19.5430,25.4600
shanghai,2019,2019-r3,DRY,VET,35,22.5080,4.7980,18.1440,22.9420
shanghai,2024,2024-r5,DRY,ALB,9,23.1770,5.0180,18.7215,23.7395
shanghai,2024,2024-r5,DRY,ALO,11,22.9270,5.1020,18.9215,24.0235
shanghai,2024,2024-r5,DRY,ALO,43,23.1570,5.5530,17.5790,23.1320
shanghai,2024,2024-r5,DRY,BOT,9,22.9700,4.9360,18.9470,23.8830
shanghai,2024,2024-r5,DRY,GAS,11,39.6120,5.2870,35.8690,41.1560
shanghai,2024,2024-r5,DRY,GAS,38,22.7290,4.9315,18.3480,23.2795
shanghai,2024,2024-r5,DRY,HAM,9,22.3480,4.4430,17.0970,21.5400
shanghai,2024,2024-r5,DRY,HUL,8,22.9950,5.7065,18.3140,24.0205
shanghai,2024,2024-r5,DRY,OCO,9,22.9840,5.1850,18.6995,23.8845
shanghai,2024,2024-r5,DRY,PER,13,21.9570,5.2100,17.8775,23.0875
shanghai,2024,2024-r5,DRY,RIC,14,22.6520,4.3425,18.9475,23.2900
shanghai,2024,2024-r5,DRY,RUS,11,22.4620,5.4270,16.6490,22.0760
shanghai,2024,2024-r5,DRY,SAR,12,23.2250,5.3640,18.2200,23.5840
shanghai,2024,2024-r5,DRY,STR,9,23.7830,4.7300,18.0775,22.8075
shanghai,2024,2024-r5,DRY,TSU,8,23.0590,4.7670,17.6075,22.3745
shanghai,2024,2024-r5,DRY,VER,13,22.5720,5.4080,19.2860,24.6940
shanghai,2024,2024-r5,DRY,ZHO,8,23.2440,5.4325,19.3335,24.7660
shanghai,2024,2024-r5,DRY,ZHO,40,23.2850,4.5420,19.3915,23.9335
shanghai,2025,2025-r2,DRY,ALB,20,23.5030,5.7310,20.4395,26.1705
shanghai,2025,2025-r2,DRY,ANT,12,22.7870,5.2285,17.8065,23.0350
shanghai,2025,2025-r2,DRY,BEA,26,22.8850,4.6560,17.7215,22.3775
shanghai,2025,2025-r2,DRY,BOR,26,22.8540,4.8535,19.1635,24.0170
shanghai,2025,2025-r2,DRY,DOO,11,22.7490,4.2600,17.3580,21.6180
shanghai,2025,2025-r2,DRY,GAS,10,23.0660,5.0670,16.7550,21.8220
shanghai,2025,2025-r2,DRY,HAD,12,22.8750,4.4120,18.1485,22.5605
shanghai,2025,2025-r2,DRY,HAD,33,22.2590,4.6880,16.8135,21.5015
shanghai,2025,2025-r2,DRY,HAM,13,22.3550,4.8190,17.9725,22.7915
shanghai,2025,2025-r2,DRY,HAM,37,22.3940,4.9990,17.9740,22.9730
shanghai,2025,2025-r2,DRY,HUL,20,22.9810,5.3180,19.4705,24.7885
shanghai,2025,2025-r2,DRY,LAW,18,22.5220,4.2450,18.4060,22.6510
shanghai,2025,2025-r2,DRY,LAW,30,22.3160,5.1085,19.0505,24.1590
shanghai,2025,2025-r2,DRY,LEC,15,22.2820,4.4050,17.7715,22.1765
shanghai,2025,2025-r2,DRY,NOR,15,22.2020,5.0720,18.0790,23.1510
shanghai,2025,2025-r2,DRY,OCO,11,23.0400,4.9210,16.5170,21.4380
shanghai,2025,2025-r2,DRY,PIA,14,23.8550,4.5880,20.3390,24.9270
shanghai,2025,2025-r2,DRY,RUS,14,22.2850,4.6630,16.3465,21.0095
shanghai,2025,2025-r2,DRY,SAI,17,22.8360,5.9615,18.2280,24.1895
shanghai,2025,2025-r2,DRY,STR,36,22.8950,3.8030,17.4765,21.2795
shanghai,2025,2025-r2,DRY,TSU,11,22.4710,4.8450,17.7345,22.5795
shanghai,2025,2025-r2,DRY,TSU,35,22.4920,4.5635,18.1555,22.7190
shanghai,2025,2025-r2,DRY,TSU,46,37.9400,9.8650,39.7820,49.6470
shanghai,2025,2025-r2,DRY,VER,13,22.4740,3.7150,17.9065,21.6215
shanghai,2026,2026-r2,DRY,HUL,35,37.2250,6.1135,35.4635,41.5770
shanghai,2026,2026-r2,DRY,LIN,42,23.2740,4.3890,20.9025,25.2915
shanghai,2026,2026-r2,DRY,OCO,29,25.9450,5.5505,21.8920,27.4425
shanghai,2026,2026-r2,DRY,OCO,46,47.1100,5.5345,44.4185,49.9530
suzuka,2018,2018-r17,DRY,ALO,26,27.2410,2.7270,22.5870,25.3140
suzuka,2018,2018-r17,DRY,BOT,23,22.7010,1.6425,18.6420,20.2845
suzuka,2018,2018-r17,DRY,GAS,29,23.3920,2.9595,19.1385,22.0980
suzuka,2018,2018-r17,DRY,GRO,29,24.1110,1.6580,19.8125,21.4705
suzuka,2018,2018-r17,DRY,HAM,24,22.5390,1.8765,18.6515,20.5280
suzuka,2018,2018-r17,DRY,HAR,28,22.9570,2.2300,18.5230,20.7530
suzuka,2018,2018-r17,DRY,HUL,30,23.2110,2.6320,21.2610,23.8930
suzuka,2018,2018-r17,DRY,OCO,26,23.2370,2.6120,18.3895,21.0015
suzuka,2018,2018-r17,DRY,PER,24,23.3140,2.4910,17.7085,20.1995
suzuka,2018,2018-r17,DRY,RAI,17,22.7830,2.4930,18.4380,20.9310
suzuka,2018,2018-r17,DRY,RIC,23,23.5660,1.6020,18.6100,20.2120
suzuka,2018,2018-r17,DRY,SAI,32,23.6040,3.2610,20.8510,24.1120
suzuka,2018,2018-r17,DRY,STR,14,23.6680,1.7660,18.5785,20.3445
suzuka,2018,2018-r17,DRY,VAN,23,23.1750,2.1895,18.9195,21.1090
suzuka,2018,2018-r17,DRY,VER,21,29.2200,2.1505,25.0220,27.1725
suzuka,2018,2018-r17,DRY,VET,26,22.6520,3.5080,16.1480,19.6560
suzuka,2019,2019-r17,DRY,ALB,15,23.4310,2.3295,18.5650,20.8945
suzuka,2019,2019-r17,DRY,ALB,34,23.3300,2.1450,20.0905,22.2355
suzuka,2019,2019-r17,DRY,BOT,17,23.1020,1.8450,18.6990,20.5440
suzuka,2019,2019-r17,DRY,BOT,36,23.1530,2.4030,19.4225,21.8255
suzuka,2019,2019-r17,DRY,GAS,18,23.3380,2.8250,19.4290,22.2540
suzuka,2019,2019-r17,DRY,GIO,18,23.3770,3.5520,20.8395,24.3915
suzuka,2019,2019-r17,DRY,GRO,16,23.5630,4.0650,19.2495,23.3145
suzuka,2019,2019-r17,DRY,HAM,21,23.9630,3.3730,20.9185,24.2915
suzuka,2019,2019-r17,DRY,HAM,42,23.5960,3.0260,20.7165,23.7425
suzuka,2019,2019-r17,DRY,HUL,19,23.8030,2.1245,20.1735,22.2980
suzuka,2019,2019-r17,DRY,KUB,22,26.0650,3.1900,25.2295,28.4195
suzuka,2019,2019-r17,DRY,KUB,33,22.9010,5.1880,20.4505,25.6385
suzuka,2019,2019-r17,DRY,KVY,27,23.3340,4.8855,20.9970,25.8825
suzuka,2019,2019-r17,DRY,LEC,25,23.5530,3.4670,19.2535,22.7205
suzuka,2019,2019-r17,DRY,LEC,46,23.4050,3.0170,21.3005,24.3175
suzuka,2019,2019-r17,DRY,MAG,17,23.8290,3.5175,20.2390,23.7565
suzuka,2019,2019-r17,DRY,NOR,25,23.1680,4.9810,22.5905,27.5715
suzuka,2019,2019-r17,DRY,PER,19,22.9270,3.2500,19.0610,22.3110
suzuka,2019,2019-r17,DRY,PER,41,23.1420,3.0770,19.7425,22.8195
suzuka,2019,2019-r17,DRY,RAI,15,24.3530,2.8885,20.8675,23.7560
suzuka,2019,2019-r17,DRY,RAI,36,23.3050,3.3230,20.0605,23.3835
suzuka,2019,2019-r17,DRY,RIC,29,22.3760,3.6810,20.6735,24.3545
suzuka,2019,2019-r17,DRY,RUS,25,23.7140,2.3680,22.2545,24.6225
suzuka,2019,2019-r17,DRY,SAI,26,26.4840,4.3980,19.6520,24.0500
suzuka,2019,2019-r17,DRY,STR,18,23.1220,2.9390,18.9015,21.8405
suzuka,2019,2019-r17,DRY,VET,16,23.2890,3.2880,20.2990,23.5870
suzuka,2019,2019-r17,DRY,VET,31,22.8730,4.0750,20.2840,24.3590
suzuka,2022,2022-r18,WET,ALO,22,24.1420,3.0175,20.5460,23.5635
suzuka,2022,2022-r18,WET,GAS,19,24.0350,3.8125,21.2990,25.1115
suzuka,2022,2022-r18,WET,MSC,11,24.9400,5.8090,22.2025,28.0115
suzuka,2022,2022-r18,WET,STR,19,23.8770,3.5740,18.5915,22.1655
suzuka,2022,2022-r18,WET,TSU,20,23.7570,3.1690,20.3075,23.4765
suzuka,2022,2022-r18,WET,ZHO,18,24.3200,3.7400,20.6355,24.3755
suzuka,2023,2023-r16,DRY,ALO,25,24.1400,3.7825,19.3445,23.1270
suzuka,2023,2023-r16,DRY,GAS,18,24.3730,2.6850,21.2095,23.8945
suzuka,2023,2023-r16,DRY,GAS,34,24.5780,2.5555,21.7840,24.3395
suzuka,2023,2023-r16,DRY,HAM,16,24.8280,4.2610,20.8555,25.1165
suzuka,2023,2023-r16,DRY,HAM,34,23.5470,2.4960,19.3705,21.8665
suzuka,2023,2023-r16,DRY,HUL,21,23.5620,2.6460,21.5815,24.2275
suzuka,2023,2023-r16,DRY,HUL,37,23.3430,2.8150,21.4085,24.2235
suzuka,2023,2023-r16,DRY,LAW,25,23.5780,2.3660,20.0015,22.3675
suzuka,2023,2023-r16,DRY,LEC,17,23.0620,2.6235,19.0885,21.7120
suzuka,2023,2023-r16,DRY,LEC,34,22.8270,2.6530,19.1045,21.7575
suzuka,2023,2023-r16,DRY,MAG,31,23.7650,2.9220,20.2055,23.1275
suzuka,2023,2023-r16,DRY,NOR,17,23.5310,2.4450,20.5235,22.9685
suzuka,2023,2023-r16,DRY,NOR,36,23.2020,2.1540,20.8835,23.0375
suzuka,2023,2023-r16,DRY,OCO,28,23.7190,2.4175,20.0280,22.4455
suzuka,2023,2023-r16,DRY,PIA,35,23.0930,1.9775,20.4815,22.4590
suzuka,2023,2023-r16,DRY,RUS,24,23.9220,1.8430,20.3545,22.1975
suzuka,2023,2023-r16,DRY,SAI,18,22.9520,2.4060,19.4330,21.8390
suzuka,2023,2023-r16,DRY,SAI,38,23.2810,2.8090,19.7930,22.6020
suzuka,2023,2023-r16,DRY,TSU,30,23.2650,2.2075,20.9705,23.1780
suzuka,2023,2023-r16,DRY,VER,16,24.2970,2.9310,20.5430,23.4740
suzuka,2023,2023-r16,DRY,VER,37,23.6720,2.5500,20.7375,23.2875
suzuka,2023,2023-r16,DRY,ZHO,29,24.0460,2.5865,19.5740,22.1605
suzuka,2024,2024-r4,DRY,ALO,13,23.0010,2.3550,19.5180,21.8730
suzuka,2024,2024-r4,DRY,ALO,33,23.0960,2.3510,19.6090,21.9600
suzuka,2024,2024-r4,DRY,BOT,22,25.8610,3.5935,24.9070,28.5005
suzuka,2024,2024-r4,DRY,GAS,16,23.8160,2.3590,20.2250,22.5840
suzuka,2024,2024-r4,DRY,GAS,32,23.0250,2.8445,19.7920,22.6365
suzuka,2024,2024-r4,DRY,HAM,23,23.3450,2.7630,19.3360,22.0990
suzuka,2024,2024-r4,DRY,HAM,39,23.8140,2.5510,20.1995,22.7505
suzuka,2024,2024-r4,DRY,HUL,33,24.1270,4.7195,21.4500,26.1695
suzuka,2024,2024-r4,DRY,LEC,26,23.2660,5.1290,19.4100,24.5390
suzuka,2024,2024-r4,DRY,MAG,22,26.1960,2.3500,24.4870,26.8370
suzuka,2024,2024-r4,DRY,NOR,11,22.9220,2.9360,18.8605,21.7965
suzuka,2024,2024-r4,DRY,NOR,26,23.3380,3.9210,20.3870,24.3080
suzuka,2024,2024-r4,DRY,OCO,19,23.2050,1.7550,20.0255,21.7805
suzuka,2024,2024-r4,DRY,OCO,33,24.0650,2.1270,20.7765,22.9035
suzuka,2024,2024-r4,DRY,PER,15,22.9280,3.0680,17.8940,20.9620
suzuka,2024,2024-r4,DRY,PER,33,22.9040,2.3760,20.3025,22.6785
suzuka,2024,2024-r4,DRY,PIA,12,23.4450,2.8765,21.3405,24.2170
suzuka,2024,2024-r4,DRY,PIA,32,22.6460,2.0795,20.3015,22.3810
suzuka,2024,2024-r4,DRY,RUS,22,23.3960,2.3810,19.8280,22.2090
suzuka,2024,2024-r4,DRY,RUS,37,22.9680,2.3370,19.4545,21.7915
suzuka,2024,2024-r4,DRY,SAI,15,23.1130,2.5920,19.1530,21.7450
suzuka,2024,2024-r4,DRY,SAI,36,23.4070,2.3620,20.6555,23.0175
suzuka,2024,2024-r4,DRY,SAR,22,25.3940,2.3210,23.5810,25.9020
suzuka,2024,2024-r4,DRY,SAR,34,24.0630,2.6720,20.0550,22.7270
suzuka,2024,2024-r4,DRY,STR,12,23.3020,2.6715,18.1300,20.8015
suzuka,2024,2024-r4,DRY,STR,22,23.2580,3.2825,19.6235,22.9060
suzuka,2024,2024-r4,DRY,STR,34,22.8480,2.2160,17.4080,19.6240
suzuka,2024,2024-r4,DRY,TSU,22,23.4180,2.8160,20.1960,23.0120
suzuka,2024,2024-r4,DRY,VER,16,23.1250,2.8125,20.1510,22.9635
suzuka,2024,2024-r4,DRY,VER,34,23.1520,2.7120,20.7085,23.4205
suzuka,2025,2025-r3,DRY,ALB,24,23.0000,2.7525,22.8805,25.6330
suzuka,2025,2025-r3,DRY,ALO,24,25.6820,3.0675,23.5935,26.6610
suzuka,2025,2025-r3,DRY,ANT,31,24.3440,1.6820,24.0140,25.6960
suzuka,2025,2025-r3,DRY,BEA,23,24.8120,1.8370,21.2480,23.0850
suzuka,2025,2025-r3,DRY,BOR,31,23.3590,2.7600,21.7455,24.5055
suzuka,2025,2025-r3,DRY,DOO,15,23.1570,2.1790,20.8205,22.9995
suzuka,2025,2025-r3,DRY,GAS,24,26.0200,2.2865,27.1785,29.4650
suzuka,2025,2025-r3,DRY,HAD,25,23.2500,2.1910,22.3655,24.5565
suzuka,2025,2025-r3,DRY,HAM,30,23.0160,2.3320,20.5185,22.8505
suzuka,2025,2025-r3,DRY,HUL,22,23.6250,1.9095,21.2120,23.1215
suzuka,2025,2025-r3,DRY,LAW,33,23.4690,1.7660,21.7160,23.4820
suzuka,2025,2025-r3,DRY,LEC,21,23.2340,1.6360,20.7095,22.3455
suzuka,2025,2025-r3,DRY,NOR,21,23.2190,1.5210,22.1550,23.6760
suzuka,2025,2025-r3,DRY,OCO,32,24.4420,1.3410,22.0230,23.3640
suzuka,2025,2025-r3,DRY,PIA,20,22.9170,1.6955,20.3270,22.0225
suzuka,2025,2025-r3,DRY,RUS,19,23.2190,1.8960,19.2115,21.1075
suzuka,2025,2025-r3,DRY,SAI,33,23.2190,1.6170,21.1135,22.7305
suzuka,2025,2025-r3,DRY,STR,9,23.6390,2.5900,20.2035,22.7935
suzuka,2025,2025-r3,DRY,STR,30,23.7080,1.7140,20.7075,22.4215
suzuka,2025,2025-r3,DRY,TSU,23,24.0790,1.7900,21.2520,23.0420
suzuka,2025,2025-r3,DRY,VER,21,24.5780,1.6840,21.6010,23.2850
suzuka,2026,2026-r3,DRY,COL,17,23.5080,2.5560,20.6305,23.1865
suzuka,2026,2026-r3,DRY,LEC,17,22.9820,2.1610,20.0710,22.2320
suzuka,2026,2026-r3,DRY,NOR,16,23.4900,2.9410,20.2580,23.1990
suzuka,2026,2026-r3,DRY,PIA,18,23.4420,2.2405,20.1450,22.3855
miami,2022,2022-r5,DRY,ALB,16,20.0520,4.3500,16.6260,20.9760
miami,2022,2022-r5,DRY,ALO,15,21.5960,5.4910,17.4905,22.9815
miami,2022,2022-r5,DRY,BOT,26,19.6070,3.8570,16.4605,20.3175
miami,2022,2022-r5,DRY,GAS,16,19.5000,4.5275,15.6450,20.1725
miami,2022,2022-r5,DRY,HAM,22,18.7830,4.6850,15.4465,20.1315
miami,2022,2022-r5,DRY,LAT,34,19.1750,4.0320,18.5940,22.6260
miami,2022,2022-r5,DRY,LEC,24,19.7180,4.5060,18.0235,22.5295
miami,2022,2022-r5,DRY,MAG,12,19.7360,5.2300,14.9730,20.2030
miami,2022,2022-r5,DRY,MSC,14,20.4100,5.0660,16.5850,21.6510
miami,2022,2022-r5,DRY,PER,27,18.5610,5.3890,14.7710,20.1600
miami,2022,2022-r5,DRY,RIC,30,19.5060,4.7900,16.8730,21.6630
miami,2022,2022-r5,DRY,SAI,27,22.0440,5.1535,18.7230,23.8765
miami,2022,2022-r5,DRY,TSU,11,18.8480,4.5490,15.2040,19.7530
miami,2022,2022-r5,DRY,VER,26,18.8190,4.4150,14.9630,19.3780
miami,2023,2023-r5,DRY,ALB,22,22.4370,5.2080,15.4100,20.6180
miami,2023,2023-r5,DRY,ALO,24,22.6880,4.3370,14.7400,19.0770
miami,2023,2023-r5,DRY,BOT,15,23.2340,5.8100,15.3215,21.1315
miami,2023,2023-r5,DRY,DEV,15,23.5940,4.7660,17.1120,21.8780
miami,2023,2023-r5,DRY,GAS,15,22.4530,5.0020,15.5920,20.5940
miami,2023,2023-r5,DRY,HAM,37,22.1870,4.4800,13.3775,17.8575
miami,2023,2023-r5,DRY,HUL,33,23.2190,7.1230,16.1945,23.3175
miami,2023,2023-r5,DRY,LEC,17,22.0470,4.2190,15.2990,19.5180
miami,2023,2023-r5,DRY,MAG,14,22.5780,5.2370,14.8315,20.0685
miami,2023,2023-r5,DRY,OCO,39,21.9370,4.2960,13.9990,18.2950
miami,2023,2023-r5,DRY,PER,20,21.9060,4.9790,15.3365,20.3155
miami,2023,2023-r5,DRY,RUS,17,22.3290,4.3040,15.1375,19.4415
miami,2023,2023-r5,DRY,SAI,18,22.2810,4.2275,14.1840,18.4115
miami,2023,2023-r5,DRY,STR,42,22.5940,3.8130,15.1410,18.9540
miami,2023,2023-r5,DRY,TSU,36,22.2500,3.5805,14.4060,17.9865
miami,2023,2023-r5,DRY,VER,45,22.6870,3.7830,15.2495,19.0325
miami,2023,2023-r5,DRY,ZHO,31,22.7500,3.8610,15.9955,19.8565
miami,2024,2024-r6,DRY,ALB,10,22.6800,5.3465,13.7390,19.0855
miami,2024,2024-r6,DRY,BOT,11,23.6960,5.0590,15.8500,20.9090
miami,2024,2024-r6,DRY,GAS,12,22.5220,5.0435,14.5615,19.6050
miami,2024,2024-r6,DRY,HUL,12,23.0800,6.2870,15.1325,21.4195
miami,2024,2024-r6,DRY,LEC,19,21.7950,5.0870,14.0170,19.1040
miami,2024,2024-r6,DRY,PER,17,21.7420,5.5600,13.4800,19.0400
miami,2024,2024-r6,DRY,PIA,40,30.2500,8.6520,23.0255,31.6775
miami,2024,2024-r6,DRY,RUS,24,22.8480,4.1945,14.9615,19.1560
miami,2024,2024-r6,DRY,SAR,11,22.5290,4.9180,15.1490,20.0670
miami,2024,2024-r6,DRY,STR,11,23.0150,6.1030,16.4645,22.5675
miami,2025,2025-r6,DRY,BOR,19,22.1990,4.8630,14.1395,19.0025
miami,2025,2025-r6,DRY,HAD,22,22.1990,5.3155,13.8795,19.1950
miami,2025,2025-r6,DRY,HUL,36,22.1600,4.4255,13.6800,18.1055
miami,2025,2025-r6,DRY,OCO,23,23.0740,5.6110,15.3030,20.9140
miami,2025,2025-r6,DRY,STR,20,22.2830,4.7020,13.6165,18.3185
miami,2026,2026-r4,DRY,ALB,27,22.8280,4.6670,13.9420,18.6090
miami,2026,2026-r4,DRY,ALO,41,23.3020,5.3380,14.7530,20.0910
miami,2026,2026-r4,DRY,ANT,26,22.0500,4.8150,13.3065,18.1215
miami,2026,2026-r4,DRY,BEA,26,23.4100,4.5820,14.5830,19.1650
miami,2026,2026-r4,DRY,BOR,32,23.9260,5.1035,15.1615,20.2650
miami,2026,2026-r4,DRY,BOT,21,23.8000,6.1325,15.2360,21.3685
